3767;SP;IPUA;Private;529.315002;528.864990;558.215027;609.614990;561.000000
3768;RN;PARNAMIRIM;Private;531.322205;531.066650;556.697205;602.558350;594.444458
3769;RN;SANTA CRUZ;Private;453.513794;467.175873;508.282745;520.117249;535.172424
3770;RN;MOSSORO;Private;529.948914;527.182983;562.974487;601.180847;611.489380
3771;SP;SAO PEDRO;Private;548.375000;520.187500;566.331238;631.306274;645.000000
3772;SP;BEBEDOURO;Private;539.233337;557.885742;587.404785;634.985718;685.714294
3773;MT;LUCAS DO RIO VERDE;Private;495.447052;480.811768;529.558838;567.635315;495.294128
3774;SP;BAURU;Private;570.007141;561.690491;597.719055;675.397644;655.238098
3775;PI;SAO JOAO DO PIAUI;Private;422.628571;444.850006;477.000000;487.364288;541.428589
3776;PI;TERESINA;Private;522.119995;525.846680;548.479980;576.219971;594.666687
3777;MG;CARLOS CHAGAS;Private;522.093323;517.619995;559.659973;562.059998;549.333313
3778;MG;MATEUS LEME;Private;521.807678;551.200012;571.123047;664.938477;564.615356
3779;RJ;MIGUEL PEREIRA;Private;560.490906;562.750000;589.486389;660.495483;670.909119
3780;ES;VENDA NOVA DO IMIGRANTE;Private;598.769226;578.384644;596.476929;733.176941;669.230774
3781;SP;LEME;Private;554.941162;558.429382;592.835266;676.152954;603.529419
3782;PA;BELEM;Private;485.186676;495.993347;542.906677;504.546661;686.666687
3783;TO;FORMOSO DO ARAGUAIA;Private;497.619995;519.710022;568.460022;503.489990;604.000000
3784;MT;RONDONOPOLIS;Private;476.630005;495.149994;511.010010;503.399994;548.000000
3785;SP;ITAPETININGA;Private;540.790894;530.222717;566.095459;596.390930;581.818176
3786;GO;QUIRINOPOLIS;Private;495.100006;516.333313;531.858337;556.016663;550.000000
3787;RO;JARU;Private;480.955566;487.883331;550.755554;530.872192;542.222229
3788;PR;FOZ DO IGUACU;Private;493.827271;493.227264;542.799988;523.318176;580.000000
3789;PA;BELEM;Private;418.666656;459.274994;476.291656;500.408325;461.666656
3790;PI;PARNAIBA;Private;440.144714;446.595306;489.235291;463.810577;547.529419
3791;BA;BARREIRAS;Private;538.376648;531.130005;559.793335;603.176697;647.333313
3792;SP;CERQUILHO;Private;601.803833;586.669250;607.484619;678.930786;653.076904
3793;AL;GIRAU DO PONCIANO;Private;417.917084;432.690247;488.617065;466.653656;517.073181
3794;BA;ITAPETINGA;Private;529.294434;556.283325;578.944458;662.283325;672.222229
3795;SP;LENCOIS PAULISTA;Private;584.832153;576.217834;609.703552;681.789307;679.285706
3796;SP;MATAO;Private;531.700012;492.241669;543.341675;538.075012;531.666687
3797;BA;NAZARE;Private;499.762512;524.012512;555.962524;535.099976;590.000000
3798;BA;SANTO ANTONIO DE JESUS;Private;519.442871;525.866638;558.114258;592.023804;596.190491
3799;BA;VALENCA;Private;481.444458;525.472229;558.794434;575.233337;598.888916
3800;RO;VILHENA;Private;456.372742;479.863647;538.672729;566.181824;540.000000
3801;PI;PARNAIBA;Private;461.676483;494.552948;557.500000;488.588226;612.941162
3802;SP;SANTA RITA DO PASSA QUATRO;Private;576.952148;561.439148;608.665222;668.456543;587.826111
3803;SP;POA;Private;475.633331;504.616669;568.049988;604.375000;500.000000
3804;SP;PORTO FERREIRA;Private;578.539307;545.828552;584.000000;690.092834;615.000000
3805;SP;PRESIDENTE PRUDENTE;Private;504.459991;539.853333;561.733337;662.706665;648.000000
3806;SP;FERNANDOPOLIS;Private;567.564270;550.799988;586.335693;681.221436;587.142883
3807;AL;PIRANHAS;Private;456.963623;491.854553;508.036377;557.054565;598.181824
3808;CE;FORTALEZA;Private;449.035706;481.950012;536.621399;515.349976;561.428589
3809;SP;RIO GRANDE DA SERRA;State;419.049988;435.960876;489.667389;469.976074;455.652161
3810;SP;SANTO ANDRE;Private;504.178955;510.942108;558.963135;577.521057;590.526306
3811;SP;BRAGANCA PAULISTA;Private;569.191650;565.183350;591.883362;695.744446;656.666687
3812;SP;SANTOS;Private;548.474976;541.062500;576.112488;641.843750;635.000000
3813;SP;JARDINOPOLIS;Private;535.621399;516.992859;557.978577;586.164307;558.571411
3814;SP;JOSE BONIFACIO;Private;543.844421;538.927795;570.983337;613.322205;624.444458
3815;CE;RUSSAS;Private;516.107300;525.453674;554.009766;616.823181;628.048767
3816;CE;JAGUARIBE;State;381.625366;392.671631;435.504486;410.302979;331.044769
3817;CE;GRANJA;State;415.072723;420.853027;471.899994;456.733337;436.060608
3818;PR;ITAIPULANDIA;State;468.689362;473.055328;516.559570;514.651062;525.531921
3819;PR;CIDADE GAUCHA;State;441.743042;451.987488;504.680542;475.706940;540.555542
3820;PR;FOZ DO IGUACU;State;439.417389;414.960876;478.069580;470.813049;395.652161
3821;PR;SENGES;State;484.461700;497.065948;530.231934;538.561707;550.638306
3822;SP;SAO PAULO;State;484.518524;504.364807;553.879639;539.538879;578.148132
3823;SP;SAO PAULO;Private;513.758362;487.716675;539.258362;598.141663;488.333344
3824;SP;AVARE;State;448.920837;454.256256;498.366669;486.750000;470.833344
3825;SP;IBIUNA;Private;512.436829;497.715790;547.789490;643.215759;588.421082
3826;SP;CRAVINHOS;Private;535.500000;539.130005;560.799988;615.159973;592.000000
3827;SP;BATATAIS;Private;512.039978;490.049988;551.780029;565.359985;584.000000
3828;SP;CAMPINAS;Private;535.810730;545.517883;577.875000;634.364258;600.000000
3829;SP;JUNDIAI;Private;524.193665;526.490479;575.231750;616.349182;585.714294
3830;SP;GUARULHOS;Private;498.305542;500.366669;564.405579;591.577759;592.222229
3831;SP;TIETE;Private;535.469543;541.204346;566.026062;604.352173;591.304321
3832;SP;PRESIDENTE PRUDENTE;Private;560.033325;564.561096;589.299988;660.016663;680.000000
3833;SP;MARILIA;Private;572.278809;560.269714;595.706055;664.096985;640.606079
3834;SP;RANCHARIA;Private;566.099976;569.153320;591.633362;642.673340;628.000000
3835;SP;GUARULHOS;State;469.105011;483.076660;541.715027;535.544189;537.000000
3836;SP;ADAMANTINA;Private;502.304535;512.245483;564.195435;572.722717;601.136353
3837;SP;JUNDIAI;Private;597.169983;602.765015;623.655029;715.294983;684.000000
3838;PR;GUARAPUAVA;State;445.513641;444.690918;496.581818;480.943176;521.363647
3839;PR;MARECHAL CANDIDO RONDON;Private;519.566650;509.041656;558.458313;611.991638;536.666687
3840;SP;MARILIA;Private;573.896057;568.693115;603.204895;685.708801;678.431396
3841;SP;PRESIDENTE PRUDENTE;Private;537.264282;533.457153;579.933350;670.445251;626.190491
3842;SP;SAO PAULO;Private;544.705017;542.380005;584.174988;667.719971;602.000000
3843;SP;OSASCO;Private;480.793762;473.143738;543.424988;567.787476;553.750000
3844;PE;RECIFE;Private;498.341187;484.970581;534.605896;544.541199;481.176483
3845;SP;CUBATAO;State;516.410767;510.275269;572.781738;580.583862;582.580627
3846;SP;CAMPINAS;State;475.884857;492.726135;547.732544;538.613770;596.880737
3847;SE;ARACAJU;Private;578.506226;578.950012;602.610962;660.237488;676.250000
3848;BA;SALVADOR;Private;515.810364;523.265503;564.844849;599.293091;611.034485
3849;SC;TUBARAO;Private;585.665771;564.068481;605.095886;691.772583;626.027405
3850;GO;JATAI;Private;542.565308;546.959167;574.289795;587.275513;599.591858
3851;BA;SALVADOR;Private;492.545441;523.245483;559.277283;569.849976;628.181824
3852;MG;ITAJUBA;Private;582.720276;559.142029;588.882629;687.481140;612.463745
3853;RJ;VOLTA REDONDA;Private;564.025696;566.282837;582.882874;661.751404;693.714294
3854;RJ;RIO DE JANEIRO;Private;510.049988;514.429993;586.570007;571.039978;534.000000
3855;RJ;NITEROI;Private;545.522217;553.630554;574.461121;648.261108;648.888916
3856;PI;TERESINA;Private;517.287598;524.716797;559.865479;564.476990;613.672546
3857;RO;VILHENA;Private;539.693359;542.059998;563.693359;668.113342;650.666687
3858;SP;MARILIA;Private;574.437134;552.971436;583.854309;705.548584;661.142883
3859;CE;CASCAVEL;State;417.963104;430.110657;466.699188;442.406555;444.426239
3860;GO;LUZIANIA;Private;525.820007;532.989990;562.663330;590.609985;556.666687
3861;CE;FORTALEZA;Private;583.941467;579.241455;594.351196;669.221924;683.414612
3862;AL;MACEIO;Private;486.614868;490.382446;535.489197;549.886475;581.891907
3863;SP;VARGEM GRANDE DO SUL;Private;487.938477;500.811523;552.088440;564.423096;586.923096
3864;SP;LORENA;Private;549.828308;549.539978;576.809998;642.818359;648.000000
3865;PR;PINHAIS;State;436.434998;452.130005;507.934998;524.369995;459.000000
3866;CE;BARREIRA;State;412.975525;415.484619;481.241943;457.055939;444.195801
3867;PE;CARUARU;Private;474.476654;477.296661;526.856689;514.625000;535.000000
3868;SP;COLINA;State;436.696259;438.005005;493.697510;478.279999;498.750000
3869;SP;TAQUARIVAI;State;461.381256;451.171875;491.240631;498.621887;491.250000
3870;PR;LONDRINA;State;473.019989;471.429993;519.330017;486.869995;452.000000
3871;PR;MALLET;State;467.796112;473.372742;515.768860;513.331177;522.077942
3872;CE;FORTALEZA;Private;503.083771;494.251343;558.381104;559.089172;624.864868
3873;RN;MOSSORO;Private;457.088898;470.938904;515.877808;508.191681;527.777771
3874;SP;PIQUETE;State;430.002563;436.325653;507.792297;458.887177;477.948730
3875;SP;SAO PAULO;Private;572.590454;537.342834;587.628601;666.819031;581.904785
3876;SP;INDIAPORA;State;408.917389;408.352173;458.643463;459.169556;472.173920
3877;CE;FORTALEZA;Private;565.413818;551.881042;578.955200;614.393127;598.275879
3878;SP;FRANCA;State;454.020660;468.414185;528.038696;507.842590;561.548401
3879;CE;BOA VIAGEM;State;441.972107;449.636047;504.808136;512.760437;543.953491
3880;SP;ARACATUBA;Private;546.194763;548.352661;586.431580;620.589478;695.789490
3881;CE;BATURITE;State;432.627075;431.718384;491.440460;474.014374;465.953186
3882;CE;CAMPOS SALES;State;393.431213;385.015594;447.563110;413.125519;345.390076
3883;SP;SAO JOSE DO RIO PARDO;Private;551.872437;558.275879;580.675842;644.479309;645.517212
3884;SP;FLOREAL;State;436.742859;464.133331;514.538086;535.147644;556.190491
3885;SP;SAO PAULO;Private;535.049988;519.929993;561.849976;646.700012;624.000000
3886;SP;NOVA GRANADA;Private;513.646179;524.630798;540.323059;620.984619;603.076904
3887;PE;RECIFE;Private;497.524323;474.710815;532.248657;546.105408;564.864868
3888;SP;ARACATUBA;Private;540.416687;552.799988;577.674988;665.358337;673.333313
3889;SP;POA;Private;551.320007;560.280029;607.993347;641.760010;612.000000
3890;SP;PRESIDENTE BERNARDES;Private;571.955566;563.150024;578.255554;682.672241;631.111084
3891;SP;BEBEDOURO;Private;545.951416;543.619995;578.022827;620.574280;577.714294
3892;SP;MOGI MIRIM;Private;539.520020;522.469971;553.559998;610.030029;680.000000
3893;SP;AGUAI;Private;554.284607;553.538452;602.238464;632.092285;586.153870
3894;CE;FORTALEZA;Private;512.864136;524.400024;560.967896;565.447144;621.886780
3895;SP;TATUI;State;444.279724;451.362305;522.939148;514.063782;534.855103
3896;SP;MOGI DAS CRUZES;State;452.731873;467.676910;528.752747;503.675812;540.000000
3897;SP;INDAIATUBA;State;470.127594;456.058624;501.868958;484.872406;536.551697
3898;CE;SOBRAL;State;435.589478;454.493408;503.364471;490.980255;516.315796
3899;SP;COTIA;Private;501.019440;510.291656;553.805542;578.530579;610.555542
3900;MG;BARBACENA;Private;585.697083;587.329407;612.526489;692.788208;650.588257
3901;SP;DESCALVADO;Private;533.383362;549.311096;565.950012;627.227783;660.000000
3902;SP;DIADEMA;State;459.700012;483.510773;540.156921;514.867676;586.769226
3903;SP;DIADEMA;Private;500.700012;492.364288;562.478577;567.035706;627.142883
3904;SP;DIADEMA;Private;531.805542;538.533325;600.011108;630.727783;635.555542
3905;PR;DIAMANTE D'OESTE;State;437.626923;427.830780;481.519226;486.880768;376.923065
3906;SP;TAQUARITUBA;State;376.076935;368.876923;426.092316;406.876923;353.846161
3907;PE;CARUARU;Private;486.128571;482.142853;544.164307;515.064270;618.095215
3908;SP;SAO PAULO;Private;552.572205;523.283325;579.727783;624.227783;583.333313
3909;SP;AVARE;Private;535.391174;546.947083;585.873535;644.452942;643.529419
3910;SP;LUCELIA;Private;503.172729;520.209106;546.927246;589.590881;627.272705
3911;SP;BROTAS;State;458.571259;467.529877;510.314941;519.702271;523.448303
3912;SP;NOVA GRANADA;Private;591.519226;565.907715;597.292297;667.423096;656.153870
3913;SP;ALTINOPOLIS;Private;531.219971;528.869995;560.359985;605.590027;656.000000
3914;SP;VOTUPORANGA;Private;557.057129;544.992859;590.860718;633.414307;623.571411
3915;SP;BAURU;Private;539.438477;542.679504;585.161560;643.425659;612.820496
3916;SP;CRUZEIRO;Private;576.633362;576.436646;592.489990;661.783325;700.666687
3917;SP;BAURU;Private;602.734558;597.003662;626.601807;716.239990;723.636353
3918;SP;CANANEIA;State;437.309509;462.388092;518.990479;499.326202;517.933350
3919;SP;SAO JOSE DO RIO PRETO;State;472.788086;470.011902;529.640503;537.592834;531.428589
3920;CE;CRATO;Private;566.147156;549.749084;573.758484;626.400024;647.547180
3921;SP;JUNDIAI;State;450.206177;445.372833;506.608643;494.529633;497.530853
3922;SP;ALTO ALEGRE;State;466.738098;463.490479;521.042847;508.633331;465.714294
3923;SP;AMPARO;State;464.678955;438.639465;488.705261;497.265778;464.736847
3924;SP;SAO PAULO;Private;546.328552;545.000000;570.904785;637.619019;601.904785
3925;SP;SAO PAULO;Private;514.773926;511.752167;567.895630;645.591309;603.478271
3926;SP;JUNDIAI;Private;607.000000;571.860840;618.065247;749.604370;713.043457
3927;SP;ESPIRITO SANTO DO PINHAL;Private;596.192871;558.900024;588.285706;699.714294;568.571411
3928;SP;JUNDIAI;Private;563.332153;545.613037;591.408691;683.205200;628.000000
3929;SP;ITU;Private;541.450012;547.325012;583.525024;602.906250;590.000000
3930;SP;RIBEIRAO PRETO;State;465.908905;462.065338;518.702942;508.181183;517.227722
3931;PR;DOIS VIZINHOS;State;464.498047;463.473541;515.534302;517.523560;487.417633
3932;SP;CAMPINAS;State;452.819641;456.840179;523.826172;499.692535;518.130859
3933;SP;CAMPINAS;Private;585.784363;573.493774;614.440613;703.884399;667.500000
3934;SP;ITAQUAQUECETUBA;Private;479.709991;484.220001;526.489990;533.710022;526.000000
3935;SP;AMERICANA;Private;560.161560;566.320496;598.571777;665.797424;671.794861
3936;SP;PIRACICABA;Private;559.794128;566.364685;588.831360;709.168640;670.588257
3937;SP;MONTE APRAZIVEL;Private;537.165527;531.517212;556.779297;627.751709;641.379333
3938;SP;SANTO ANDRE;Private;495.214294;499.307129;558.192871;541.664307;652.857117
3939;CE;FORTALEZA;Private;520.595459;531.368164;575.386353;599.086365;615.454529
3940;CE;FORTALEZA;Private;492.737640;489.837646;540.599976;557.828247;593.176453
3941;CE;BOA VIAGEM;State;403.188385;397.354309;451.120239;433.632599;387.415741
3942;CE;SOBRAL;State;451.044952;455.235962;500.873047;502.546082;559.550537
3943;SP;SAO PAULO;Private;552.739990;529.299988;578.200012;628.659973;634.000000
3944;SP;JAU;State;458.380768;468.498718;517.493591;514.429504;525.641052
3945;SP;GUARUJA;State;445.553284;456.858673;517.473633;509.647308;554.011963
3946;SP;RIBEIRAO PRETO;State;434.504761;431.909515;498.511902;479.219055;494.285706
3947;SP;BOTUCATU;State;525.596802;532.007935;579.496826;598.349182;625.872986
3948;SP;SAO JOAO DA BOA VISTA;State;456.482605;474.244568;524.157593;516.033691;560.000000
3949;SP;JUNDIAI;Private;542.047974;531.947998;569.104004;661.739990;592.799988
3950;SP;JUNDIAI;Private;545.446167;547.738464;581.784607;660.146179;635.384644
3951;SP;GUARUJA;Private;462.395844;471.787506;551.729187;528.758362;554.166687
3952;CE;MILAGRES;State;428.804352;427.325348;478.379700;456.054352;478.985504
3953;SP;MERIDIANO;State;440.565399;447.773071;510.588470;516.653870;540.000000
3954;SP;TAMBAU;State;462.984772;467.890228;522.335876;533.408691;542.173889
3955;PR;BALSA NOVA;State;444.418182;445.563629;506.881805;492.781830;550.909119
3956;SP;JACAREI;State;427.865875;424.797638;491.176483;470.903534;521.411743
3957;SP;SAO PAULO;Private;505.920013;510.799988;573.025696;604.297119;623.428589
3958;PR;REALEZA;State;471.462891;463.363922;518.787659;528.147400;515.876282
3959;SP;SAO PAULO;Private;540.569458;544.730530;589.777771;649.683350;594.444458
3960;SP;AMERICANA;Private;515.980408;516.980408;561.990173;591.228455;587.254883
3961;CE;REDENCAO;State;433.012329;450.047943;501.339722;481.079437;458.356171
3962;PR;MARINGA;Private;531.146790;517.175781;543.411316;584.041931;545.161316
3963;SP;LORENA;Private;573.473938;567.882629;606.758667;669.656494;686.086975
3964;SP;OURINHOS;Private;575.062500;588.316650;609.508362;695.112488;685.833313
3965;CE;FORTALEZA;Private;449.755005;466.394989;509.785004;486.679993;587.000000
3966;PR;UMUARAMA;Private;536.685730;571.849976;590.750000;625.299988;600.000000
3967;RN;SAO JOSE DE MIPIBU;Private;481.100006;485.833344;544.058350;564.341675;573.333313
3968;PA;PARAGOMINAS;Private;457.728577;453.341278;506.111115;515.130188;543.492065
3969;MS;CORUMBA;Private;487.261108;505.916656;547.366638;574.233337;663.333313
3970;RS;MORRINHOS DO SUL;State;478.739990;469.013336;526.606689;522.960022;574.000000
3971;RS;CAIBATE;State;497.434784;502.630432;533.756531;550.695679;593.043457
3972;RS;ENTRE RIOS DO SUL;State;458.226074;444.421753;487.560883;463.295654;508.695648
3973;RS;JABOTICABA;State;478.092316;482.615387;522.776917;507.711548;526.153870
3974;RS;FREDERICO WESTPHALEN;State;443.330780;458.578461;500.013855;484.730774;521.538452
3975;RS;ITAQUI;State;433.990479;438.209534;489.952393;455.295227;477.619049
3976;RS;VIAMAO;State;457.904755;489.557129;542.561890;525.195251;528.571411
3977;RS;CAICARA;State;490.641296;503.700012;544.156494;553.321716;590.000000
3978;RS;TRES FORQUILHAS;State;458.684601;460.038452;514.830750;532.357666;516.153870
3979;PA;SANTAREM;State;414.348145;435.125916;471.329620;451.290131;492.345673
3980;RO;CANDEIAS DO JAMARI;State;444.694275;429.579987;491.700012;477.994293;469.142853
3981;PA;BELEM;State;446.662354;469.392700;514.868835;470.517395;543.157898
3982;PA;SANTAREM;State;425.592865;434.033325;482.821442;456.367859;495.000000
3983;PA;ABAETETUBA;State;405.877777;402.011108;444.007416;414.392578;401.481476
3984;PA;IRITUIA;State;395.031250;422.243744;444.462494;439.631256;421.250000
3985;PA;BELEM;State;448.872467;466.150726;516.434753;463.305786;503.768127
3986;PA;SANTA MARIA DO PARA;State;427.653503;431.079071;495.953491;459.372101;490.697662
3987;PA;ANANINDEUA;State;463.672729;491.836365;523.309082;521.127258;540.000000
3988;PA;SANTAREM;State;420.614014;428.678497;474.469147;444.996277;480.934570
3989;RO;VILHENA;State;443.471680;462.108337;499.890015;477.638336;471.666656
3990;PA;SANTAREM;State;408.854950;418.968140;469.872528;446.792297;436.263733
3991;PA;SANTAREM;State;408.339508;412.590118;469.656799;435.925934;470.864197
3992;PA;BELEM;State;424.299988;440.689789;487.602051;470.434692;498.367340
3993;PB;POCINHOS;State;441.958557;448.244293;501.044281;470.334290;485.428558
3994;RS;SENADOR SALGADO FILHO;State;449.005554;449.433319;511.544434;500.138885;584.444458
3995;RS;TRES DE MAIO;State;466.431427;468.068573;525.105713;508.119995;550.285706
3996;PA;MONTE ALEGRE;State;397.848328;404.218201;443.911163;426.830109;370.631958
3997;RS;PIRAPO;State;422.069244;419.161530;487.107697;469.276917;580.000000
3998;RO;JI-PARANA;State;451.061432;469.819275;516.509277;513.727173;557.714294
3999;PA;SANTA ISABEL DO PARA;State;387.351776;402.267853;441.385712;418.041077;342.142853
4000;PA;URUARA;State;421.676880;429.893463;468.358795;441.189453;426.130646
4001;RS;NOVA PRATA;State;487.874359;508.761536;545.741028;548.594849;515.897461
4002;PA;VITORIA DO XINGU;State;407.617645;418.658813;460.960785;418.005890;501.960785
4003;RS;DEZESSEIS DE NOVEMBRO;State;432.022736;434.600006;500.100006;462.690918;542.727295
4004;PA;MONTE ALEGRE;State;415.364868;431.994598;476.125214;436.761261;476.756744
4005;RS;SANTO ANTONIO DA PATRULHA;State;426.268951;443.648285;499.168976;481.855164;520.000000
4006;PA;ITAITUBA;State;423.632294;434.731262;473.112488;447.615631;496.875000
4007;RS;COTIPORA;State;471.368561;476.757141;524.874268;525.768555;564.000000
4008;PA;TUCURUI;State;452.768646;476.252228;514.259705;461.834320;541.791016
4009;RS;ALEGRETE;State;452.533325;426.629181;500.704163;457.833344;531.666687
4010;RS;VISTA ALEGRE;State;458.799988;461.486206;511.479309;517.417236;539.310364
4011;PA;ANANINDEUA;Private;513.904175;532.262512;546.799988;566.037476;641.666687
4012;PA;MARABA;Private;578.558838;570.188232;588.941162;629.247070;650.588257
4013;PA;BELEM;Private;495.031769;521.457642;546.599976;543.559998;591.764709
4014;PA;JACUNDA;Private;497.715790;530.236816;565.215759;556.536865;665.263184
4015;PA;BELEM;Private;484.528564;486.557129;538.335693;522.828552;565.714294
4016;PA;SANTAREM;Private;547.522034;553.086243;577.393555;611.579834;696.146790
4017;PA;RONDON DO PARA;Private;421.309998;414.760010;460.540009;443.890015;452.000000
4018;PA;SANTAREM;Private;449.554993;477.684998;505.825012;479.584991;617.000000
4019;PA;TUCURUI;Private;454.765228;461.008698;490.352173;480.195648;584.347839
4020;PA;BELEM;Private;472.682495;499.945007;528.794983;531.082520;570.500000
4021;PA;JACUNDA;Private;416.783325;451.791656;492.158325;452.516663;623.333313
4022;PA;BELEM;Federal;598.040283;594.905212;611.993530;702.511719;670.129883
4023;PA;REDENCAO;Private;510.984009;518.995972;560.648010;560.804016;615.200012
4024;RN;NISIA FLORESTA;State;420.891754;426.255280;482.459991;461.538818;460.470581
4025;AM;MANAUS;State;429.848572;444.437225;494.729034;461.634064;553.123047
4026;MS;MIRANDA;Private;473.542419;463.703033;498.913635;498.360596;569.090881
4027;PA;ITAITUBA;Private;429.705566;468.622223;517.938904;460.027771;607.777771
4028;MT;JACIARA;Private;579.460022;573.219971;584.229980;659.580017;656.000000
4029;PA;XINGUARA;Private;472.200012;504.023071;505.107697;584.261536;527.692322
4030;PA;CONCEICAO DO ARAGUAIA;Private;443.511597;439.828979;498.086945;482.120300;492.753632
4031;PA;CAPANEMA;Private;486.156769;501.964874;538.789185;545.237854;582.162170
4032;PA;MARABA;Private;498.038239;521.073547;555.223511;545.094116;624.117676
4033;PA;ABAETETUBA;Private;525.668335;525.856689;552.955017;553.478333;690.000000
4034;PA;ITAITUBA;State;446.413635;475.845459;500.822723;509.086365;568.181824
4035;PA;SANTAREM;State;475.209198;499.839081;534.328735;532.375854;597.931030
4036;PA;ITAITUBA;State;429.494843;451.231049;494.410339;487.708618;505.172424
4037;RJ;NITEROI;State;523.884888;536.078430;572.346741;616.724548;590.000000
4038;RJ;CAMPOS DOS GOYTACAZES;State;482.300964;485.858734;532.115051;544.700012;577.864075
4039;RJ;NOVA IGUACU;State;552.475403;550.993713;583.413635;655.678040;642.827209
4040;RJ;RIO DE JANEIRO;State;520.431274;524.909546;576.891296;589.175232;602.478271
4041;RJ;RIO DE JANEIRO;State;505.295990;521.870667;567.129333;592.078247;596.088867
4042;RJ;RIO DE JANEIRO;State;518.609070;525.290894;572.418152;613.767517;605.194824
4043;SP;OSASCO;Private;523.429993;516.590027;567.820007;580.869995;588.000000
4044;CE;FORTALEZA;Private;465.477783;475.474060;530.562988;520.625916;538.518494
4045;MT;BARRA DO GARCAS;Private;528.409363;538.140625;584.240601;623.240601;583.125000
4046;MG;LAVRAS;Private;498.503845;516.773071;550.503845;563.992310;593.076904
4047;SP;SAO PAULO;Private;465.261536;499.319244;564.003845;550.342285;582.430786
4048;RJ;RIO DE JANEIRO;Private;597.163635;604.168152;637.127258;707.004517;688.181824
4049;RJ;RIO DE JANEIRO;Private;572.833313;586.787476;597.200012;642.375000;729.166687
4050;SP;MOGI MIRIM;Private;561.575012;551.250000;590.224976;675.474976;650.000000
4051;RJ;RIO DE JANEIRO;Private;480.533325;483.271423;535.447632;521.314270;563.809509
4052;SP;IBATE;State;458.434296;467.107147;523.942871;517.692871;533.714294
4053;SP;SAO CAETANO DO SUL;State;445.459991;457.717987;509.578003;504.243988;528.000000
4054;SP;MIRANDOPOLIS;State;438.540527;435.862152;504.256744;478.435150;563.243225
4055;SP;TABOAO DA SERRA;State;447.157471;470.600006;518.565491;495.129883;564.597717
4056;SP;RIO GRANDE DA SERRA;State;418.217072;419.336578;491.165863;459.956085;532.682922
4057;SP;MIRASSOL;State;461.463226;458.912506;516.328674;523.221313;532.352966
4058;CE;CASCAVEL;State;454.160126;479.340546;523.818909;502.061493;557.027039
4059;SP;FERNAO;State;448.008331;457.700012;475.741669;489.958344;550.000000
4060;SP;SAO CAETANO DO SUL;Private;558.084229;559.091553;596.837891;659.096863;627.789490
4061;SP;GUARUJA;State;431.597321;443.993347;506.328003;470.936005;541.866638
4062;PR;MISSAL;State;468.377991;469.656006;506.855988;547.682983;513.200012
4063;SP;EMBU;State;458.977783;450.670380;515.059265;502.570374;485.925934
4064;SP;DIVINOLANDIA;State;472.642853;484.870117;525.184387;556.009094;561.038940
4065;PR;FRANCISCO BELTRAO;State;470.358673;478.299164;524.415710;524.053711;538.181824
4066;MG;NANUQUE;Private;535.730774;515.238464;530.592285;589.030762;549.230774
4067;PB;CAMPINA GRANDE;Private;488.924988;495.735718;547.892883;524.553589;589.285706
4068;PB;ESPERANCA;Private;487.779999;512.493347;561.826660;594.200012;577.333313
4069;MG;ITAMONTE;Private;523.527283;528.681824;566.690918;638.090881;523.636353
4070;PR;SAO MIGUEL DO IGUACU;Private;485.261902;485.176178;550.323792;556.171448;573.333313
4071;SP;ILHA SOLTEIRA;Private;498.628571;499.332153;547.871399;599.360718;587.857117
4072;RJ;RIO BONITO;Private;468.260010;507.109985;542.969971;528.380005;592.000000
4073;SP;VIRADOURO;Private;528.295654;534.769592;555.443481;588.282593;583.478271
4074;MA;SAO LUIS;Private;505.016663;506.862488;566.466675;593.929138;545.000000
4075;MT;SINOP;Private;513.284607;524.146179;552.307678;600.715393;584.615356
4076;PE;SANTA CRUZ DO CAPIBARIBE;Private;462.130768;469.115387;511.884613;497.223083;463.076935
4077;PE;LIMOEIRO;Private;440.066681;436.888885;500.927765;511.627777;521.111084
4078;PE;JABOATAO DOS GUARARAPES;Private;451.369232;443.553833;518.992310;513.615356;549.230774
4079;MG;PAPAGAIOS;Private;572.224976;553.233337;570.783325;642.474976;580.000000
4080;BA;SANTANA;Private;470.890900;456.536377;525.672729;551.954529;527.272705
4081;SP;SAO PAULO;Private;485.164703;512.688232;560.017639;586.752930;565.882324
4082;ES;COLATINA;Private;485.566681;500.233337;526.133362;574.611084;555.555542
4083;GO;ITABERAI;Private;484.839996;502.806671;540.146667;556.106689;625.333313
4084;SC;FLORIANOPOLIS;Private;553.017395;559.804321;598.204346;660.856506;657.391296
4085;RJ;ITABORAI;Private;465.786652;471.986664;532.853333;542.266663;570.666687
4086;RJ;SAO GONCALO;Private;476.053833;524.261536;584.169250;593.861511;595.384644
4087;RN;CURRAIS NOVOS;Private;530.549988;511.184601;538.861511;602.042297;636.923096
4088;PB;CATOLE DO ROCHA;Private;525.003357;515.419983;549.609985;600.623352;538.000000
4089;BA;VITORIA DA CONQUISTA;Private;556.732483;558.197510;573.067505;649.025024;681.500000
4090;PE;RECIFE;Private;499.365967;493.082977;553.410645;550.125549;589.361694
4091;BA;NOVA SOURE;Private;546.770020;552.599976;593.190002;602.580017;678.000000
4092;RJ;NOVA FRIBURGO;Private;565.592285;581.992310;605.646179;675.838440;710.769226
4093;RN;ACU;Private;467.864288;504.350006;549.974976;540.689270;610.714294
4094;BA;SENHOR DO BONFIM;Private;564.635620;564.110962;584.726013;630.304138;658.082214
